user_id,product_id,interaction_type,interaction_value
776,15,view,0.1
776,389,view,0.1
776,58,purchase,1.0
776,440,add_to_cart,0.5
776,77,purchase,1.0
776,318,view,0.1
776,188,add_to_cart,0.5
776,160,add_to_cart,0.5
776,456,purchase,1.0
776,218,view,0.1
777,288,add_to_cart,0.5
777,450,add_to_cart,0.5
777,90,view,0.1
777,466,view,0.1
777,280,purchase,1.0
777,358,purchase,1.0
777,81,add_to_cart,0.5
777,424,view,0.1
777,120,add_to_cart,0.5
777,439,view,0.1
777,247,add_to_cart,0.5
777,343,purchase,1.0
777,438,add_to_cart,0.5
777,341,purchase,1.0
777,1,add_to_cart,0.5
777,379,view,0.1
777,414,add_to_cart,0.5
778,181,view,0.1
778,76,view,0.1
778,146,add_to_cart,0.5
778,479,add_to_cart,0.5
778,222,add_to_cart,0.5
778,71,add_to_cart,0.5
778,424,add_to_cart,0.5
778,241,purchase,1.0
778,297,purchase,1.0
778,399,purchase,1.0
778,186,add_to_cart,0.5
779,476,purchase,1.0
779,432,add_to_cart,0.5
779,264,add_to_cart,0.5
779,168,add_to_cart,0.5
779,64,purchase,1.0
779,122,view,0.1
779,102,add_to_cart,0.5
779,142,add_to_cart,0.5
779,411,view,0.1
779,238,purchase,1.0
779,465,add_to_cart,0.5
779,78,add_to_cart,0.5
780,396,view,0.1
780,277,add_to_cart,0.5
780,289,add_to_cart,0.5
780,335,purchase,1.0
780,423,view,0.1
780,46,view,0.1
780,227,purchase,1.0
780,494,purchase,1.0
780,174,purchase,1.0
780,385,purchase,1.0
780,68,purchase,1.0
780,430,add_to_cart,0.5
780,442,purchase,1.0
781,411,add_to_cart,0.5
781,215,add_to_cart,0.5
781,84,add_to_cart,0.5
781,174,add_to_cart,0.5
781,311,view,0.1
781,458,add_to_cart,0.5
781,396,purchase,1.0
781,433,add_to_cart,0.5
781,388,view,0.1
781,36,add_to_cart,0.5
781,13,purchase,1.0
781,300,purchase,1.0
781,378,purchase,1.0
781,484,purchase,1.0
781,258,purchase,1.0
781,256,add_to_cart,0.5
782,343,view,0.1
782,306,purchase,1.0
782,354,view,0.1
782,88,view,0.1
782,182,view,0.1
782,430,purchase,1.0
782,35,view,0.1
782,170,purchase,1.0
782,145,purchase,1.0
782,370,purchase,1.0
782,432,view,0.1
782,228,add_to_cart,0.5
782,191,purchase,1.0
782,153,add_to_cart,0.5
782,95,view,0.1
782,345,view,0.1
782,383,view,0.1
782,48,view,0.1
782,407,purchase,1.0
783,193,view,0.1
783,84,add_to_cart,0.5
783,344,purchase,1.0
783,10,view,0.1
783,159,add_to_cart,0.5
783,121,view,0.1
783,210,add_to_cart,0.5
784,144,add_to_cart,0.5
784,335,view,0.1
784,229,purchase,1.0
784,56,add_to_cart,0.5
784,64,add_to_cart,0.5
784,32,view,0.1
784,243,add_to_cart,0.5
784,63,purchase,1.0
784,312,purchase,1.0
784,492,view,0.1
784,455,add_to_cart,0.5
784,263,add_to_cart,0.5
784,223,add_to_cart,0.5
784,131,view,0.1
784,183,view,0.1
784,353,add_to_cart,0.5
784,231,purchase,1.0
785,22,purchase,1.0
785,44,purchase,1.0
785,343,add_to_cart,0.5
785,29,purchase,1.0
785,277,purchase,1.0
785,231,add_to_cart,0.5
785,447,purchase,1.0
785,166,purchase,1.0
785,422,add_to_cart,0.5
785,290,purchase,1.0
785,494,purchase,1.0
785,306,view,0.1
785,473,add_to_cart,0.5
785,298,add_to_cart,0.5
785,33,view,0.1
785,476,view,0.1
785,204,view,0.1
785,366,purchase,1.0
785,479,add_to_cart,0.5
786,92,add_to_cart,0.5
787,300,add_to_cart,0.5
787,214,view,0.1
787,202,purchase,1.0
787,405,purchase,1.0
787,372,add_to_cart,0.5
787,79,purchase,1.0
788,67,purchase,1.0
788,483,purchase,1.0
788,208,view,0.1
788,106,purchase,1.0
788,388,add_to_cart,0.5
788,284,purchase,1.0
788,243,purchase,1.0
788,56,view,0.1
788,170,purchase,1.0
788,339,view,0.1
788,267,view,0.1
788,196,add_to_cart,0.5
788,35,purchase,1.0
788,188,add_to_cart,0.5
788,374,purchase,1.0
788,373,add_to_cart,0.5
788,394,purchase,1.0
789,334,purchase,1.0
789,330,add_to_cart,0.5
789,304,add_to_cart,0.5
790,301,add_to_cart,0.5
790,416,view,0.1
790,183,add_to_cart,0.5
790,298,purchase,1.0
790,165,purchase,1.0
790,351,add_to_cart,0.5
790,430,add_to_cart,0.5
790,85,view,0.1
790,402,view,0.1
790,459,view,0.1
790,420,purchase,1.0
790,370,add_to_cart,0.5
790,67,purchase,1.0
790,389,add_to_cart,0.5
791,140,add_to_cart,0.5
791,353,add_to_cart,0.5
791,478,view,0.1
791,47,view,0.1
791,182,add_to_cart,0.5
791,109,view,0.1
791,457,view,0.1
791,128,purchase,1.0
791,132,view,0.1
791,315,add_to_cart,0.5
791,253,view,0.1
791,453,add_to_cart,0.5
792,107,purchase,1.0
792,303,view,0.1
792,213,add_to_cart,0.5
792,134,view,0.1
792,446,view,0.1
792,485,purchase,1.0
792,479,purchase,1.0
792,99,purchase,1.0
792,85,add_to_cart,0.5
792,66,purchase,1.0
792,195,view,0.1
792,148,purchase,1.0
792,359,purchase,1.0
792,311,purchase,1.0
792,101,view,0.1
792,264,purchase,1.0
792,160,add_to_cart,0.5
792,379,purchase,1.0
792,119,purchase,1.0
793,54,view,0.1
793,441,add_to_cart,0.5
793,214,view,0.1
794,220,purchase,1.0
794,145,view,0.1
794,412,view,0.1
794,279,purchase,1.0
794,108,add_to_cart,0.5
794,140,view,0.1
794,425,view,0.1
794,115,add_to_cart,0.5
794,287,add_to_cart,0.5
794,384,add_to_cart,0.5
794,314,purchase,1.0
794,319,view,0.1
794,91,purchase,1.0
794,12,add_to_cart,0.5
794,72,add_to_cart,0.5
795,249,purchase,1.0
795,69,add_to_cart,0.5
796,50,add_to_cart,0.5
796,146,add_to_cart,0.5
796,39,add_to_cart,0.5
796,74,view,0.1
796,111,add_to_cart,0.5
796,430,add_to_cart,0.5
796,492,purchase,1.0
796,458,view,0.1
796,109,view,0.1
796,446,add_to_cart,0.5
796,167,view,0.1
796,308,view,0.1
796,195,add_to_cart,0.5
797,352,add_to_cart,0.5
797,182,view,0.1
797,435,purchase,1.0
797,443,view,0.1
797,292,view,0.1
797,203,view,0.1
798,250,purchase,1.0
798,467,view,0.1
798,306,purchase,1.0
798,161,view,0.1
798,395,purchase,1.0
798,148,purchase,1.0
798,358,purchase,1.0
798,85,view,0.1
798,313,purchase,1.0
798,50,add_to_cart,0.5
798,359,add_to_cart,0.5
798,229,view,0.1
798,14,view,0.1
798,470,add_to_cart,0.5
798,491,purchase,1.0
798,299,purchase,1.0
798,242,view,0.1
799,447,view,0.1
799,72,add_to_cart,0.5
799,415,purchase,1.0
799,394,purchase,1.0
799,466,add_to_cart,0.5
799,8,add_to_cart,0.5
799,488,purchase,1.0
799,84,add_to_cart,0.5
799,197,purchase,1.0
799,414,purchase,1.0
799,444,view,0.1
799,124,purchase,1.0
799,483,view,0.1
799,373,add_to_cart,0.5
800,185,view,0.1
800,369,view,0.1
800,426,add_to_cart,0.5
800,318,purchase,1.0
800,20,purchase,1.0
800,325,add_to_cart,0.5
800,493,view,0.1
800,410,purchase,1.0
800,179,purchase,1.0
800,115,purchase,1.0
800,485,view,0.1
800,308,add_to_cart,0.5
800,38,add_to_cart,0.5
800,471,add_to_cart,0.5
800,420,view,0.1
800,131,view,0.1
800,462,add_to_cart,0.5
800,499,add_to_cart,0.5
801,178,purchase,1.0
801,323,add_to_cart,0.5
801,56,view,0.1
801,14,view,0.1
801,26,add_to_cart,0.5
802,432,purchase,1.0
802,17,purchase,1.0
802,375,view,0.1
802,303,add_to_cart,0.5
802,157,purchase,1.0
802,121,view,0.1
802,457,purchase,1.0
802,172,add_to_cart,0.5
802,417,view,0.1
803,440,purchase,1.0
803,453,purchase,1.0
803,105,add_to_cart,0.5
803,23,view,0.1
803,86,view,0.1
803,447,purchase,1.0
803,5,purchase,1.0
803,366,purchase,1.0
803,119,add_to_cart,0.5
803,450,add_to_cart,0.5
803,252,add_to_cart,0.5
803,169,add_to_cart,0.5
803,287,view,0.1
803,392,view,0.1
804,459,purchase,1.0
804,421,view,0.1
804,442,add_to_cart,0.5
805,489,view,0.1
805,280,purchase,1.0
805,171,view,0.1
805,15,purchase,1.0
805,321,add_to_cart,0.5
805,386,purchase,1.0
805,245,view,0.1
805,10,view,0.1
805,272,add_to_cart,0.5
805,185,add_to_cart,0.5
805,53,view,0.1
805,499,view,0.1
805,192,add_to_cart,0.5
805,483,purchase,1.0
805,461,add_to_cart,0.5
805,144,view,0.1
805,466,purchase,1.0
805,156,view,0.1
805,427,view,0.1
806,359,purchase,1.0
806,42,purchase,1.0
806,235,add_to_cart,0.5
806,441,add_to_cart,0.5
806,6,purchase,1.0
806,252,add_to_cart,0.5
806,202,view,0.1
807,315,purchase,1.0
807,192,purchase,1.0
807,327,add_to_cart,0.5
807,372,view,0.1
807,107,add_to_cart,0.5
807,499,add_to_cart,0.5
807,326,view,0.1
807,228,purchase,1.0
807,173,add_to_cart,0.5
807,393,view,0.1
807,395,add_to_cart,0.5
807,365,purchase,1.0
807,61,view,0.1
807,473,purchase,1.0
808,328,view,0.1
808,500,add_to_cart,0.5
808,92,view,0.1
808,117,view,0.1
808,118,purchase,1.0
809,351,view,0.1
809,442,purchase,1.0
809,489,purchase,1.0
809,468,add_to_cart,0.5
809,307,view,0.1
809,189,add_to_cart,0.5
809,151,view,0.1
809,399,add_to_cart,0.5
809,438,purchase,1.0
810,304,view,0.1
810,424,purchase,1.0
810,261,add_to_cart,0.5
810,189,view,0.1
810,366,purchase,1.0
810,138,purchase,1.0
810,224,view,0.1
810,163,purchase,1.0
810,289,purchase,1.0
810,278,view,0.1
810,95,add_to_cart,0.5
810,220,add_to_cart,0.5
810,397,view,0.1
811,472,purchase,1.0
811,258,purchase,1.0
811,36,purchase,1.0
811,115,view,0.1
811,494,add_to_cart,0.5
811,17,add_to_cart,0.5
811,284,view,0.1
811,302,purchase,1.0
811,174,purchase,1.0
811,416,purchase,1.0
811,477,purchase,1.0
811,54,purchase,1.0
812,364,view,0.1
812,229,purchase,1.0
812,101,purchase,1.0
812,296,add_to_cart,0.5
813,120,purchase,1.0
813,222,view,0.1
814,478,purchase,1.0
814,283,view,0.1
814,32,view,0.1
814,224,add_to_cart,0.5
814,457,add_to_cart,0.5
814,215,view,0.1
814,181,add_to_cart,0.5
814,107,purchase,1.0
814,344,purchase,1.0
815,329,add_to_cart,0.5
815,175,add_to_cart,0.5
815,352,purchase,1.0
815,411,purchase,1.0
816,281,add_to_cart,0.5
816,393,add_to_cart,0.5
816,380,purchase,1.0
816,59,view,0.1
816,378,add_to_cart,0.5
817,21,add_to_cart,0.5
817,368,add_to_cart,0.5
817,370,view,0.1
817,198,purchase,1.0
817,419,view,0.1
817,322,purchase,1.0
817,25,view,0.1
817,123,view,0.1
817,55,purchase,1.0
817,474,add_to_cart,0.5
817,255,purchase,1.0
817,35,view,0.1
817,332,add_to_cart,0.5
818,462,view,0.1
818,277,view,0.1
818,406,add_to_cart,0.5
818,127,view,0.1
818,118,purchase,1.0
818,144,purchase,1.0
818,75,purchase,1.0
819,9,purchase,1.0
819,169,purchase,1.0
819,303,view,0.1
819,436,purchase,1.0
819,3,add_to_cart,0.5
819,429,add_to_cart,0.5
819,289,purchase,1.0
820,431,view,0.1
820,60,add_to_cart,0.5
820,316,add_to_cart,0.5
820,372,purchase,1.0
820,423,view,0.1
820,358,add_to_cart,0.5
820,254,purchase,1.0
820,36,add_to_cart,0.5
820,16,purchase,1.0
820,439,purchase,1.0
820,311,add_to_cart,0.5
820,324,purchase,1.0
820,297,add_to_cart,0.5
820,299,purchase,1.0
821,262,add_to_cart,0.5
821,211,add_to_cart,0.5
821,408,view,0.1
821,54,add_to_cart,0.5
821,391,add_to_cart,0.5
821,491,purchase,1.0
821,206,view,0.1
821,185,add_to_cart,0.5
821,181,view,0.1
821,494,view,0.1
821,190,purchase,1.0
821,263,view,0.1
821,1,add_to_cart,0.5
821,281,add_to_cart,0.5
821,2,view,0.1
821,69,purchase,1.0
822,318,view,0.1
822,144,view,0.1
822,1,view,0.1
822,168,view,0.1
823,35,add_to_cart,0.5
823,54,add_to_cart,0.5
823,75,add_to_cart,0.5
823,456,view,0.1
823,166,add_to_cart,0.5
823,68,purchase,1.0
823,480,purchase,1.0
823,324,purchase,1.0
823,404,add_to_cart,0.5
823,268,purchase,1.0
824,40,purchase,1.0
824,330,view,0.1
824,133,view,0.1
824,236,purchase,1.0
825,463,view,0.1
825,488,view,0.1
825,245,add_to_cart,0.5
825,359,view,0.1
825,150,add_to_cart,0.5
825,82,purchase,1.0
825,154,purchase,1.0
825,317,view,0.1
825,458,purchase,1.0
825,372,purchase,1.0
825,120,view,0.1
825,81,purchase,1.0
826,278,view,0.1
826,363,view,0.1
826,59,purchase,1.0
826,118,add_to_cart,0.5
826,129,add_to_cart,0.5
826,172,view,0.1
827,284,view,0.1
827,483,add_to_cart,0.5
827,204,add_to_cart,0.5
827,74,purchase,1.0
827,388,add_to_cart,0.5
827,249,add_to_cart,0.5
827,427,purchase,1.0
827,129,purchase,1.0
827,261,purchase,1.0
828,372,view,0.1
828,398,purchase,1.0
829,263,add_to_cart,0.5
829,155,purchase,1.0
829,340,add_to_cart,0.5
829,439,purchase,1.0
829,215,purchase,1.0
829,79,view,0.1
829,226,view,0.1
829,418,add_to_cart,0.5
829,470,view,0.1
829,293,purchase,1.0
829,261,view,0.1
829,300,add_to_cart,0.5
829,233,purchase,1.0
829,199,purchase,1.0
829,472,purchase,1.0
829,2,add_to_cart,0.5
829,265,view,0.1
829,27,add_to_cart,0.5
830,321,purchase,1.0
831,435,purchase,1.0
831,388,purchase,1.0
831,381,purchase,1.0
831,229,purchase,1.0
831,333,view,0.1
831,224,purchase,1.0
831,253,view,0.1
831,158,purchase,1.0
831,129,view,0.1
831,59,purchase,1.0
831,342,add_to_cart,0.5
831,238,view,0.1
831,417,purchase,1.0
831,389,add_to_cart,0.5
831,338,add_to_cart,0.5
831,249,purchase,1.0
831,146,add_to_cart,0.5
831,355,purchase,1.0
831,110,purchase,1.0
831,195,add_to_cart,0.5
832,334,view,0.1
833,207,purchase,1.0
833,422,purchase,1.0
833,363,add_to_cart,0.5
833,300,add_to_cart,0.5
833,420,purchase,1.0
833,250,add_to_cart,0.5
833,329,purchase,1.0
833,289,view,0.1
833,392,purchase,1.0
833,255,add_to_cart,0.5
833,124,purchase,1.0
833,62,add_to_cart,0.5
833,321,view,0.1
833,197,view,0.1
833,257,view,0.1
833,108,view,0.1
833,387,view,0.1
833,283,purchase,1.0
833,482,purchase,1.0
834,94,purchase,1.0
834,330,view,0.1
834,254,view,0.1
834,142,add_to_cart,0.5
835,248,add_to_cart,0.5
835,327,view,0.1
835,377,add_to_cart,0.5
835,473,purchase,1.0
835,160,add_to_cart,0.5
835,199,purchase,1.0
835,31,purchase,1.0
835,87,add_to_cart,0.5
835,308,view,0.1
835,485,purchase,1.0
835,267,add_to_cart,0.5
835,363,purchase,1.0
835,11,add_to_cart,0.5
835,204,add_to_cart,0.5
836,432,view,0.1
836,460,view,0.1
836,303,view,0.1
836,299,add_to_cart,0.5
836,99,purchase,1.0
836,376,add_to_cart,0.5
836,79,add_to_cart,0.5
836,354,view,0.1
836,210,view,0.1
836,62,view,0.1
836,456,add_to_cart,0.5
836,282,purchase,1.0
836,226,view,0.1
836,371,add_to_cart,0.5
836,285,purchase,1.0
836,86,purchase,1.0
836,128,purchase,1.0
837,83,view,0.1
837,287,add_to_cart,0.5
837,205,add_to_cart,0.5
837,463,view,0.1
837,16,purchase,1.0
837,393,add_to_cart,0.5
837,40,add_to_cart,0.5
838,10,view,0.1
838,449,purchase,1.0
838,471,view,0.1
839,268,purchase,1.0
840,56,purchase,1.0
840,240,purchase,1.0
840,367,purchase,1.0
840,313,add_to_cart,0.5
840,351,add_to_cart,0.5
840,273,view,0.1
840,453,add_to_cart,0.5
840,30,add_to_cart,0.5
840,116,purchase,1.0
840,301,add_to_cart,0.5
840,229,view,0.1
840,192,add_to_cart,0.5
840,329,view,0.1
840,247,add_to_cart,0.5
840,113,view,0.1
840,293,view,0.1
840,4,view,0.1
840,106,view,0.1
841,67,add_to_cart,0.5
841,232,purchase,1.0
841,373,purchase,1.0
841,312,add_to_cart,0.5
841,277,purchase,1.0
841,407,purchase,1.0
841,294,view,0.1
841,148,purchase,1.0
841,143,view,0.1
841,412,view,0.1
841,281,view,0.1
841,380,add_to_cart,0.5
841,77,add_to_cart,0.5
841,234,view,0.1
841,354,add_to_cart,0.5
841,172,view,0.1
841,113,purchase,1.0
841,479,purchase,1.0
841,300,view,0.1
841,199,add_to_cart,0.5
842,185,purchase,1.0
842,120,purchase,1.0
843,291,view,0.1
843,450,view,0.1
843,359,view,0.1
843,399,view,0.1
843,440,add_to_cart,0.5
843,340,view,0.1
843,14,view,0.1
844,132,purchase,1.0
844,180,view,0.1
844,92,add_to_cart,0.5
844,369,add_to_cart,0.5
844,70,add_to_cart,0.5
844,259,view,0.1
844,333,purchase,1.0
844,20,purchase,1.0
844,234,view,0.1
844,205,purchase,1.0
844,131,view,0.1
844,147,view,0.1
844,11,view,0.1
844,305,add_to_cart,0.5
845,112,add_to_cart,0.5
845,393,view,0.1
845,161,view,0.1
845,386,view,0.1
845,30,purchase,1.0
845,367,purchase,1.0
845,123,view,0.1
845,387,add_to_cart,0.5
845,149,view,0.1
845,80,view,0.1
845,291,view,0.1
845,236,add_to_cart,0.5
845,132,purchase,1.0
845,404,add_to_cart,0.5
845,102,add_to_cart,0.5
845,54,purchase,1.0
845,67,purchase,1.0
845,127,add_to_cart,0.5
845,252,add_to_cart,0.5
846,407,view,0.1
846,176,purchase,1.0
846,491,add_to_cart,0.5
846,358,purchase,1.0
846,329,purchase,1.0
846,427,add_to_cart,0.5
846,314,view,0.1
846,485,view,0.1
846,183,purchase,1.0
846,208,purchase,1.0
846,114,view,0.1
846,286,add_to_cart,0.5
847,395,add_to_cart,0.5
847,289,purchase,1.0
847,83,add_to_cart,0.5
847,211,purchase,1.0
847,13,purchase,1.0
847,449,view,0.1
847,463,view,0.1
847,344,purchase,1.0
847,216,add_to_cart,0.5
847,384,add_to_cart,0.5
847,156,view,0.1
847,290,purchase,1.0
847,115,add_to_cart,0.5
847,405,purchase,1.0
847,283,purchase,1.0
847,326,add_to_cart,0.5
848,66,add_to_cart,0.5
848,70,view,0.1
848,481,purchase,1.0
848,200,purchase,1.0
848,332,add_to_cart,0.5
848,6,view,0.1
848,181,add_to_cart,0.5
848,23,view,0.1
848,320,add_to_cart,0.5
848,37,view,0.1
848,190,add_to_cart,0.5
848,247,add_to_cart,0.5
848,283,view,0.1
848,212,add_to_cart,0.5
848,154,add_to_cart,0.5
848,439,add_to_cart,0.5
848,421,purchase,1.0
848,144,add_to_cart,0.5
848,42,purchase,1.0
849,349,view,0.1
849,235,purchase,1.0
849,244,purchase,1.0
849,32,view,0.1
849,311,add_to_cart,0.5
849,414,view,0.1
849,403,purchase,1.0
849,272,view,0.1
849,278,view,0.1
849,147,purchase,1.0
849,435,add_to_cart,0.5
849,429,purchase,1.0
849,18,purchase,1.0
849,187,add_to_cart,0.5
849,289,purchase,1.0
850,163,purchase,1.0
850,360,add_to_cart,0.5
850,207,purchase,1.0
850,294,purchase,1.0
850,311,view,0.1
850,380,view,0.1
850,170,add_to_cart,0.5
850,17,view,0.1
850,10,purchase,1.0
850,368,view,0.1
850,86,view,0.1
850,61,purchase,1.0
850,252,view,0.1
850,43,add_to_cart,0.5
851,28,add_to_cart,0.5
851,391,purchase,1.0
851,258,add_to_cart,0.5
851,267,add_to_cart,0.5
851,37,add_to_cart,0.5
851,262,view,0.1
851,296,add_to_cart,0.5
851,6,purchase,1.0
851,94,add_to_cart,0.5
852,301,add_to_cart,0.5
852,250,add_to_cart,0.5
852,478,add_to_cart,0.5
852,348,purchase,1.0
852,102,view,0.1
852,112,view,0.1
852,448,purchase,1.0
852,357,view,0.1
852,475,purchase,1.0
852,165,purchase,1.0
852,203,purchase,1.0
853,265,purchase,1.0
853,49,view,0.1
853,471,purchase,1.0
853,273,view,0.1
853,100,view,0.1
853,53,add_to_cart,0.5
853,353,add_to_cart,0.5
853,212,view,0.1
853,120,purchase,1.0
853,98,purchase,1.0
853,221,purchase,1.0
853,85,add_to_cart,0.5
853,128,purchase,1.0
853,14,view,0.1
853,277,purchase,1.0
854,292,purchase,1.0
854,179,add_to_cart,0.5
854,495,view,0.1
854,156,add_to_cart,0.5
854,475,purchase,1.0
854,171,purchase,1.0
854,486,purchase,1.0
854,479,purchase,1.0
854,136,view,0.1
854,20,view,0.1
854,351,purchase,1.0
854,390,add_to_cart,0.5
854,473,purchase,1.0
854,284,add_to_cart,0.5
854,79,view,0.1
854,8,view,0.1
854,91,purchase,1.0
854,416,add_to_cart,0.5
855,350,view,0.1
855,303,purchase,1.0
855,309,purchase,1.0
855,174,purchase,1.0
855,250,view,0.1
855,142,view,0.1
855,20,add_to_cart,0.5
855,191,add_to_cart,0.5
855,184,add_to_cart,0.5
855,66,purchase,1.0
855,265,purchase,1.0
855,9,add_to_cart,0.5
855,10,view,0.1
855,129,view,0.1
855,405,purchase,1.0
855,482,add_to_cart,0.5
855,97,add_to_cart,0.5
855,139,add_to_cart,0.5
856,347,add_to_cart,0.5
856,389,add_to_cart,0.5
856,28,add_to_cart,0.5
856,424,purchase,1.0
856,350,view,0.1
856,187,purchase,1.0
856,97,add_to_cart,0.5
856,10,add_to_cart,0.5
856,15,add_to_cart,0.5
856,129,view,0.1
857,193,purchase,1.0
857,398,add_to_cart,0.5
857,231,view,0.1
857,53,purchase,1.0
857,284,add_to_cart,0.5
857,61,view,0.1
857,161,view,0.1
857,408,view,0.1
857,386,add_to_cart,0.5
857,318,purchase,1.0
857,143,add_to_cart,0.5
857,336,view,0.1
857,67,add_to_cart,0.5
857,137,view,0.1
857,324,view,0.1
857,82,add_to_cart,0.5
857,135,purchase,1.0
857,217,view,0.1
857,446,add_to_cart,0.5
858,277,purchase,1.0
859,116,view,0.1
859,247,purchase,1.0
859,469,purchase,1.0
859,27,view,0.1
859,413,add_to_cart,0.5
859,452,add_to_cart,0.5
859,446,purchase,1.0
859,463,view,0.1
859,314,purchase,1.0
859,124,view,0.1
859,395,view,0.1
859,4,purchase,1.0
859,358,view,0.1
859,191,add_to_cart,0.5
859,113,purchase,1.0
859,330,add_to_cart,0.5
859,39,add_to_cart,0.5
859,84,view,0.1
859,449,view,0.1
859,11,add_to_cart,0.5
860,221,view,0.1
861,62,add_to_cart,0.5
861,235,view,0.1
861,23,view,0.1
861,50,purchase,1.0
861,328,purchase,1.0
861,436,view,0.1
861,211,view,0.1
861,439,purchase,1.0
861,280,add_to_cart,0.5
861,158,purchase,1.0
861,153,add_to_cart,0.5
861,86,purchase,1.0
861,423,add_to_cart,0.5
862,348,view,0.1
862,79,purchase,1.0
862,376,purchase,1.0
862,140,add_to_cart,0.5
862,378,view,0.1
863,493,purchase,1.0
863,20,add_to_cart,0.5
863,481,view,0.1
863,321,add_to_cart,0.5
863,148,add_to_cart,0.5
864,411,view,0.1
864,127,add_to_cart,0.5
864,116,purchase,1.0
864,183,view,0.1
864,365,add_to_cart,0.5
864,370,purchase,1.0
865,111,view,0.1
865,54,view,0.1
865,251,view,0.1
865,70,view,0.1
865,276,purchase,1.0
865,479,add_to_cart,0.5
865,193,add_to_cart,0.5
865,414,purchase,1.0
865,406,purchase,1.0
865,282,view,0.1
865,149,add_to_cart,0.5
865,311,view,0.1
865,470,view,0.1
865,347,add_to_cart,0.5
865,22,view,0.1
865,19,view,0.1
866,225,purchase,1.0
866,144,purchase,1.0
866,4,add_to_cart,0.5
866,38,purchase,1.0
866,180,view,0.1
866,316,add_to_cart,0.5
866,20,view,0.1
866,359,add_to_cart,0.5
866,53,view,0.1
866,216,purchase,1.0
866,24,view,0.1
867,213,view,0.1
867,446,purchase,1.0
867,359,view,0.1
867,304,purchase,1.0
867,345,add_to_cart,0.5
867,357,view,0.1
867,130,purchase,1.0
867,214,view,0.1
867,302,add_to_cart,0.5
867,61,view,0.1
868,266,purchase,1.0
868,353,purchase,1.0
868,232,add_to_cart,0.5
868,470,view,0.1
868,316,view,0.1
868,78,view,0.1
868,437,add_to_cart,0.5
868,144,purchase,1.0
868,18,add_to_cart,0.5
868,296,add_to_cart,0.5
868,321,purchase,1.0
868,173,view,0.1
868,343,purchase,1.0
868,136,purchase,1.0
868,236,view,0.1
869,423,view,0.1
869,407,add_to_cart,0.5
869,496,purchase,1.0
869,208,add_to_cart,0.5
869,138,purchase,1.0
870,471,add_to_cart,0.5
870,492,add_to_cart,0.5
870,174,purchase,1.0
870,34,purchase,1.0
870,73,add_to_cart,0.5
870,185,view,0.1
870,338,view,0.1
870,448,add_to_cart,0.5
871,154,add_to_cart,0.5
871,388,purchase,1.0
871,55,add_to_cart,0.5
871,223,add_to_cart,0.5
871,493,purchase,1.0
872,322,add_to_cart,0.5
872,443,add_to_cart,0.5
872,261,add_to_cart,0.5
872,232,add_to_cart,0.5
872,469,view,0.1
872,17,add_to_cart,0.5
872,206,view,0.1
872,296,purchase,1.0
872,81,view,0.1
872,439,purchase,1.0
872,373,add_to_cart,0.5
872,176,view,0.1
872,496,add_to_cart,0.5
873,163,purchase,1.0
873,219,add_to_cart,0.5
874,457,add_to_cart,0.5
874,133,purchase,1.0
874,213,view,0.1
874,25,add_to_cart,0.5
875,170,view,0.1
875,376,add_to_cart,0.5
875,46,purchase,1.0
875,100,view,0.1
875,121,view,0.1
875,152,purchase,1.0
875,217,view,0.1
875,326,purchase,1.0
875,486,add_to_cart,0.5
875,10,purchase,1.0
875,305,view,0.1
875,210,view,0.1
875,16,add_to_cart,0.5
875,229,add_to_cart,0.5
876,207,add_to_cart,0.5
876,109,add_to_cart,0.5
876,57,add_to_cart,0.5
876,88,purchase,1.0
876,400,add_to_cart,0.5
876,267,view,0.1
877,448,add_to_cart,0.5
877,395,add_to_cart,0.5
877,328,add_to_cart,0.5
877,430,add_to_cart,0.5
877,147,view,0.1
877,57,view,0.1
877,27,add_to_cart,0.5
878,120,view,0.1
878,230,view,0.1
878,20,view,0.1
878,274,purchase,1.0
878,485,purchase,1.0
878,23,add_to_cart,0.5
879,223,add_to_cart,0.5
879,324,add_to_cart,0.5
879,432,view,0.1
879,292,add_to_cart,0.5
879,131,purchase,1.0
879,117,view,0.1
880,485,add_to_cart,0.5
880,452,add_to_cart,0.5
880,474,purchase,1.0
880,251,add_to_cart,0.5
880,475,view,0.1
880,395,view,0.1
880,83,add_to_cart,0.5
880,198,purchase,1.0
880,4,purchase,1.0
880,263,add_to_cart,0.5
880,13,purchase,1.0
881,434,view,0.1
881,87,purchase,1.0
881,284,add_to_cart,0.5
881,233,add_to_cart,0.5
881,169,purchase,1.0
881,476,view,0.1
881,153,purchase,1.0
881,96,purchase,1.0
881,183,view,0.1
881,28,view,0.1
881,404,add_to_cart,0.5
882,162,add_to_cart,0.5
882,175,purchase,1.0
882,65,purchase,1.0
882,388,add_to_cart,0.5
882,198,view,0.1
882,444,add_to_cart,0.5
882,370,view,0.1
883,227,view,0.1
883,187,add_to_cart,0.5
883,277,add_to_cart,0.5
883,238,purchase,1.0
883,334,view,0.1
883,243,add_to_cart,0.5
883,214,purchase,1.0
883,250,view,0.1
883,228,purchase,1.0
883,23,add_to_cart,0.5
883,26,purchase,1.0
883,282,add_to_cart,0.5
884,33,purchase,1.0
884,154,add_to_cart,0.5
884,259,add_to_cart,0.5
884,242,view,0.1
884,216,purchase,1.0
884,419,view,0.1
884,156,add_to_cart,0.5
884,157,add_to_cart,0.5
